,expId,Compound,tempNLSDf
271,1,PLX-4720,0<>1<>3<>5<>6<>9<>5<>4<>4<>5<>2<>1<>0
272,1,Resveratrol,0<>4<>7<>9<>13<>13<>15<>12<>9<>8<>7<>3<>5
273,1,PA-824,4<>3<>6<>6<>8<>8<>8<>8<>6<>9<>6<>5<>4
274,1,Bimatoprost,2<>1<>3<>3<>6<>7<>11<>9<>8<>8<>3<>5<>4
275,1,WZ3146,0<>3<>6<>11<>12<>5<>5<>7<>4<>6<>4<>3<>3
276,1,Rolipram,2<>0<>2<>4<>5<>5<>3<>3<>5<>5<>4<>1<>1
277,1,WZ8040,4<>4<>7<>7<>8<>11<>6<>2<>2<>2<>0<>1<>1
278,1,Venlafaxine,1<>0<>8<>12<>10<>12<>11<>11<>11<>9<>9<>9<>5
279,1,Bicalutamide,1<>1<>1<>3<>7<>13<>8<>12<>8<>6<>2<>6<>4
280,1,Ispinesib (SB-715992),2<>0<>4<>11<>10<>8<>10<>7<>6<>5<>4<>3<>2
281,1,Irinotecan,0<>3<>7<>14<>9<>9<>7<>7<>5<>8<>5<>7<>6
282,1,SP600125,14<>24<>29<>33<>24<>21<>18<>14<>15<>14<>13<>12<>11
283,1,Tivozanib (AV-951),1<>4<>14<>8<>9<>13<>9<>11<>8<>6<>6<>3<>6
284,1,TSU-68 (SU6668; Orantinib),1<>5<>7<>11<>13<>20<>18<>19<>17<>18<>14<>14<>11
285,1,Carboplatin,0<>8<>11<>15<>22<>25<>23<>14<>17<>10<>12<>8<>9
286,1,Daclatasvir (BMS-790052),0<>9<>8<>11<>18<>14<>15<>15<>15<>10<>9<>5<>3
287,1,Empty,2<>4<>6<>5<>6<>12<>12<>12<>11<>13<>13<>13<>10
288,1,Empty,1<>2<>4<>4<>3<>7<>10<>14<>11<>17<>10<>9<>4
289,1,FG-4592,6<>7<>12<>14<>13<>16<>15<>14<>16<>13<>10<>8<>6
290,1,Oxaliplatin,4<>5<>4<>8<>13<>12<>12<>13<>6<>8<>9<>5<>7
291,1,Dovitinib (TKI-258; CHIR-258),0<>4<>5<>16<>11<>10<>10<>11<>7<>8<>5<>4<>3
292,1,AG-1024 ,0<>5<>9<>10<>13<>12<>11<>16<>18<>14<>11<>8<>5
293,1,Lapatinib (GW-572016) Ditosylate,1<>4<>4<>4<>4<>5<>2<>4<>4<>2<>1<>2<>0
294,1,JNJ-7706621,0<>1<>5<>7<>15<>21<>23<>17<>19<>20<>18<>15<>10
295,1,Rapamycin (Sirolimus),0<>0<>2<>2<>6<>7<>5<>3<>3<>4<>3<>4<>1
296,1,Ramelteon,1<>6<>7<>10<>10<>11<>6<>6<>6<>8<>4<>1<>3
297,1,Vorinostat (SAHA; MK0683),4<>5<>11<>6<>16<>16<>20<>17<>14<>8<>8<>9<>9
298,1,BX-795,0<>0<>0<>0<>0<>1<>2<>2<>1<>1<>0<>0<>1
299,1,Olaparib (AZD2281; Ku-0059436),0<>1<>6<>8<>9<>8<>10<>9<>5<>5<>7<>7<>8
300,1,Benazepril HCl,1<>3<>4<>7<>10<>9<>6<>9<>7<>6<>6<>7<>3
301,1,PHA-665752,0<>0<>0<>2<>3<>2<>2<>3<>3<>3<>4<>3<>1
302,1,Cilostazol,2<>6<>6<>8<>13<>16<>12<>8<>4<>4<>5<>3<>1
303,1,Vismodegib (GDC-0449),1<>3<>3<>5<>8<>8<>11<>4<>7<>4<>2<>3<>2
304,1,Zoledronic Acid ,3<>8<>8<>7<>10<>11<>9<>10<>8<>8<>3<>3<>3
305,1,GSK1904529A,0<>5<>4<>5<>2<>3<>5<>4<>4<>3<>2<>3<>3
306,1,Felbamate,3<>6<>5<>7<>10<>11<>12<>7<>6<>7<>8<>2<>4
307,1,U0126-EtOH,1<>4<>1<>5<>3<>5<>9<>7<>4<>4<>2<>3<>0
308,1,Ginkgolide B,0<>2<>7<>13<>14<>20<>15<>13<>8<>7<>13<>5<>5
309,1,Varespladib (LY315920),4<>2<>9<>12<>16<>15<>17<>12<>11<>12<>12<>8<>14
310,1,Lidocaine,2<>3<>5<>16<>10<>15<>8<>15<>16<>9<>9<>9<>5
311,1,Empty,2<>3<>10<>10<>16<>13<>17<>14<>15<>13<>13<>12<>12
312,1,Empty,0<>5<>5<>12<>14<>18<>13<>17<>14<>14<>12<>8<>6
313,1,XL147,3<>8<>9<>12<>19<>29<>20<>17<>11<>15<>13<>8<>9
314,1,BMS-707035,0<>3<>2<>11<>13<>14<>12<>7<>7<>4<>6<>6<>7
315,1,INO-1001,1<>5<>5<>8<>11<>10<>14<>15<>12<>12<>8<>8<>7
316,1,Ruxolitinib (INCB018424),1<>1<>2<>6<>8<>6<>9<>11<>13<>14<>9<>6<>3
317,1,17-DMAG (Alvespimycin) HCl,1<>1<>0<>2<>2<>3<>6<>3<>3<>5<>3<>4<>1
318,1,Naftopidil DiHCl,0<>3<>5<>7<>7<>12<>13<>11<>7<>8<>11<>5<>5
319,1,Roscovitine (Seliciclib;CYC202),0<>3<>3<>10<>14<>6<>5<>4<>6<>8<>2<>6<>4
320,1,Rocuronium Bromide,1<>1<>5<>6<>10<>10<>11<>6<>4<>4<>6<>1<>3
321,1,AT13387,3<>4<>11<>5<>9<>3<>6<>4<>4<>3<>1<>1<>2
322,1,Linezolid,0<>1<>5<>6<>9<>10<>8<>4<>3<>2<>2<>2<>2
323,1,CYC116,0<>10<>9<>7<>5<>4<>3<>3<>1<>2<>1<>3<>4
324,1,Sildenafil Citrate,0<>3<>2<>6<>12<>13<>10<>12<>13<>8<>6<>5<>7
325,1,XAV-939,1<>1<>4<>6<>10<>15<>9<>4<>4<>7<>6<>4<>1
326,1,Voriconazole,1<>3<>9<>17<>13<>11<>7<>9<>7<>4<>6<>7<>4
327,1,Fulvestrant,1<>1<>5<>10<>11<>16<>10<>7<>11<>7<>9<>8<>4
328,1,Tipifarnib ,0<>1<>2<>0<>4<>5<>9<>5<>2<>2<>4<>2<>3
329,1,Cladribine,1<>2<>5<>5<>9<>12<>15<>12<>15<>12<>11<>4<>5
330,1,AZD6482,1<>3<>4<>5<>8<>9<>10<>8<>8<>4<>8<>5<>1
331,1,Doxorubicin (Adriamycin),6<>27<>34<>58<>69<>77<>60<>48<>44<>41<>32<>30<>23
332,1,Safinamide Mesylate,1<>4<>6<>8<>8<>9<>10<>10<>6<>3<>2<>3<>1
333,1,PFI-1 (PF-6405761),1<>1<>5<>11<>21<>12<>11<>13<>18<>9<>14<>9<>9
334,1,Iloperidone,0<>4<>6<>11<>14<>10<>14<>7<>6<>8<>6<>4<>3
335,1,Empty,0<>0<>2<>6<>12<>13<>9<>7<>8<>7<>10<>7<>5
336,1,Empty,0<>6<>6<>18<>12<>20<>18<>21<>19<>12<>9<>11<>8
337,1,Selumetinib (AZD6244),10<>7<>12<>11<>14<>15<>12<>11<>13<>11<>7<>5<>3
338,1,Etoposide,0<>7<>9<>9<>12<>11<>13<>10<>12<>7<>8<>5<>5
339,1,Canertinib (CI-1033),1<>1<>1<>2<>6<>7<>9<>5<>11<>6<>3<>3<>4
340,1,Letrozole,0<>3<>5<>5<>11<>10<>11<>8<>5<>8<>5<>4<>3
341,1,Lenalidomide (CC-5013),0<>2<>5<>6<>7<>4<>3<>6<>6<>2<>1<>0<>1
342,1,Enzalutamide (MDV3100),0<>4<>5<>6<>3<>4<>6<>4<>6<>1<>1<>2<>0
343,1,Sorafenib Tosylate,1<>1<>1<>5<>8<>9<>6<>6<>9<>4<>4<>3<>3
344,1,Cinacalcet HCl,1<>2<>6<>12<>13<>10<>10<>10<>10<>7<>8<>5<>3
345,1,VX-680 (Tozasertib; MK-0457),1<>2<>4<>3<>6<>10<>11<>10<>10<>5<>4<>4<>4
346,1,BX-912,0<>2<>6<>11<>9<>5<>6<>4<>6<>9<>1<>3<>7
347,1,Nutlin-3,0<>0<>3<>6<>5<>5<>4<>2<>4<>5<>4<>2<>1
348,1,Biperiden HCl,1<>0<>5<>5<>4<>7<>7<>8<>5<>3<>4<>2<>1
349,1,HA14-1,1<>0<>5<>2<>9<>9<>13<>11<>7<>7<>3<>5<>5
350,1,Epothilone A,3<>6<>7<>10<>15<>19<>17<>20<>18<>16<>8<>10<>8
351,1,Brivanib (BMS-540215),1<>5<>7<>4<>7<>8<>5<>5<>7<>9<>4<>8<>4
352,1,Ki16425,2<>2<>6<>10<>10<>7<>4<>6<>3<>3<>2<>2<>2
353,1,PF-04217903,0<>3<>4<>11<>5<>9<>9<>9<>9<>11<>12<>7<>5
354,1,Fluconazole,2<>5<>5<>6<>13<>4<>6<>6<>10<>5<>7<>4<>3
355,1,ZM 447439,0<>1<>1<>4<>3<>6<>5<>3<>2<>3<>6<>3<>2
356,1,Glimepiride,1<>3<>8<>16<>15<>20<>11<>9<>9<>10<>10<>10<>15
357,1,Foretinib (GSK1363089),0<>2<>2<>3<>11<>9<>10<>16<>12<>8<>13<>4<>9
358,1,Loratadine,0<>0<>2<>1<>2<>3<>3<>1<>1<>3<>3<>1<>2
359,1,Empty,2<>5<>7<>10<>17<>21<>20<>15<>17<>18<>10<>10<>8
360,1,Empty,0<>7<>9<>11<>11<>17<>17<>19<>15<>10<>10<>2<>2
361,1,Cabozantinib (XL184; BMS-907351),0<>3<>6<>11<>13<>13<>11<>17<>17<>8<>8<>6<>4
362,1,Amonafide,2<>6<>24<>29<>41<>39<>31<>22<>23<>16<>11<>9<>11
363,1,Alisertib (MLN8237),0<>6<>8<>15<>13<>20<>15<>15<>12<>12<>10<>10<>10
364,1,Isotretinoin,2<>3<>9<>13<>21<>27<>22<>22<>18<>14<>14<>11<>8
365,1,AG-490 (Tyrphostin B42),0<>2<>5<>13<>23<>22<>25<>21<>24<>12<>15<>16<>8
366,1,Omeprazole ,0<>2<>7<>7<>11<>10<>10<>9<>6<>6<>8<>6<>5
367,1,SNS-314 Mesylate,2<>7<>5<>3<>7<>11<>15<>6<>6<>6<>4<>3<>2
368,1,Stavudine (d4T),0<>4<>7<>10<>19<>11<>13<>8<>12<>11<>6<>8<>6
369,1,Lenvatinib (E7080),1<>7<>7<>6<>10<>11<>14<>11<>10<>7<>5<>5<>5
370,1,Alfuzosin HCl ,0<>0<>4<>2<>4<>8<>7<>5<>4<>3<>2<>1<>2
371,1,JNJ-26854165 (Serdemetan),1<>4<>4<>8<>10<>10<>8<>9<>7<>11<>5<>7<>6
372,1,Sumatriptan Succinate,3<>2<>6<>5<>8<>6<>14<>12<>4<>6<>8<>10<>7
373,1,ENMD-2076,0<>10<>10<>9<>9<>12<>9<>11<>4<>6<>6<>5<>7
374,1,Zileuton,1<>2<>3<>11<>8<>12<>9<>5<>7<>8<>7<>7<>6
375,1,Raltitrexed,0<>1<>2<>7<>9<>6<>7<>12<>7<>7<>7<>5<>2
376,1,PHA-680632,3<>3<>4<>4<>9<>7<>8<>7<>8<>6<>3<>6<>7
377,1,Decitabine,0<>0<>3<>3<>8<>14<>13<>7<>7<>11<>4<>6<>4
378,1,Marbofloxacin,1<>1<>4<>11<>10<>11<>9<>13<>10<>8<>8<>3<>3
379,1,Fluorouracil (5-Fluoracil; 5-FU),0<>1<>5<>6<>9<>7<>6<>11<>7<>7<>7<>4<>8
380,1,GSK429286A,2<>3<>4<>8<>7<>11<>6<>4<>6<>2<>5<>1<>2
381,1,Cyclophosphamide,2<>5<>3<>14<>22<>20<>25<>20<>22<>16<>17<>12<>11
382,1,MC1568,0<>7<>6<>10<>16<>25<>26<>19<>23<>19<>14<>16<>14
383,1,Empty,1<>8<>8<>16<>15<>17<>24<>19<>24<>17<>20<>15<>15
384,1,Empty,0<>7<>6<>15<>30<>32<>42<>35<>37<>37<>38<>32<>25
385,1,HMN-214,2<>3<>7<>8<>12<>12<>22<>22<>15<>12<>10<>11<>4
386,1,Sulfadiazine,1<>2<>10<>21<>20<>21<>16<>17<>19<>17<>13<>17<>4
387,1,Betamethasone ,0<>5<>7<>23<>19<>16<>19<>18<>13<>19<>9<>9<>11
388,1,Teniposide,1<>8<>17<>37<>36<>36<>33<>37<>34<>30<>23<>22<>16
389,1,Cyclosporine ,2<>7<>15<>20<>26<>28<>27<>27<>23<>15<>15<>11<>11
390,1,Acetylcholine Chloride,2<>8<>11<>23<>22<>23<>25<>24<>14<>16<>15<>12<>8
391,1,Quizartinib (AC220),3<>6<>4<>8<>7<>9<>13<>10<>15<>7<>5<>4<>5
392,1,Proparacaine HCl,1<>3<>9<>11<>13<>20<>25<>20<>16<>20<>14<>16<>10
393,1,CP-673451,5<>4<>13<>23<>25<>20<>25<>26<>35<>32<>30<>28<>20
394,1,Flubendazole,7<>10<>9<>14<>16<>16<>25<>18<>15<>21<>12<>12<>11
395,1,Dapagliflozin,2<>3<>10<>3<>17<>8<>15<>14<>8<>6<>5<>6<>2
396,1,Oxibendazole,10<>9<>11<>17<>12<>15<>13<>18<>14<>15<>14<>8<>8
397,1,VX-809 (Lumacaftor),2<>1<>7<>19<>17<>21<>14<>20<>25<>19<>11<>8<>8
398,1,Tranexamic Acid ,1<>8<>11<>14<>21<>19<>19<>15<>15<>13<>7<>4<>6
399,1,Sulfasalazine,2<>6<>8<>11<>8<>15<>16<>13<>15<>10<>10<>10<>11
400,1,Deflazacort ,3<>3<>15<>13<>20<>19<>13<>19<>18<>21<>13<>10<>16
401,1,Furosemide ,1<>5<>4<>9<>17<>16<>16<>13<>14<>11<>9<>8<>5
402,1,Nicotinamide (Vitamin B3),1<>7<>8<>16<>22<>20<>25<>18<>12<>14<>13<>14<>11
403,1,Cefoperazone ,2<>8<>7<>12<>13<>17<>14<>18<>14<>10<>12<>7<>9
404,1,Fluvastatin Sodium,1<>4<>7<>16<>18<>30<>27<>26<>16<>14<>13<>8<>8
405,1,Prednisone ,2<>3<>6<>13<>20<>22<>20<>23<>17<>14<>12<>11<>4
406,1,Phenindione,0<>3<>11<>17<>22<>19<>21<>23<>24<>12<>12<>16<>9
407,1,Tasisulam,2<>7<>13<>18<>20<>22<>24<>21<>19<>18<>16<>14<>9
408,1,E-64,2<>4<>5<>13<>15<>18<>17<>21<>17<>13<>9<>7<>5
409,1,Zafirlukast ,3<>7<>11<>18<>18<>22<>20<>13<>11<>5<>6<>7<>7
410,1,Enalapril Maleate,1<>3<>11<>20<>19<>15<>23<>25<>21<>23<>6<>12<>7
411,1,Nitrofural,3<>6<>9<>10<>14<>13<>16<>14<>14<>8<>10<>8<>3
412,1,Sulphadimethoxine,3<>6<>7<>17<>17<>25<>23<>24<>14<>25<>24<>16<>14
413,1,Tretinoin,3<>13<>8<>12<>23<>25<>26<>20<>18<>24<>22<>20<>14
414,1,Aripiprazole,1<>5<>9<>8<>11<>16<>11<>19<>9<>9<>8<>7<>7
415,1,Trichlormethiazide ,0<>3<>12<>13<>20<>19<>23<>18<>18<>22<>12<>11<>9
416,1,Propylthiouracil,3<>7<>5<>14<>13<>16<>16<>14<>17<>17<>9<>11<>6
417,1,Flurbiprofen ,2<>6<>10<>13<>20<>23<>19<>22<>11<>19<>13<>13<>7
418,1,PCI-34051,2<>5<>15<>15<>18<>25<>21<>15<>11<>12<>10<>9<>7
419,1,Carbamazepine ,1<>0<>2<>3<>14<>13<>18<>14<>10<>9<>12<>8<>6
420,1,Ketotifen Fumarate ,1<>2<>5<>10<>17<>12<>13<>13<>13<>10<>10<>8<>6
421,1,Lamivudine ,2<>5<>11<>13<>18<>24<>18<>13<>17<>16<>9<>11<>8
422,1,Epalrestat,3<>9<>6<>17<>21<>19<>19<>14<>21<>13<>11<>5<>8
423,1,Adefovir Dipivoxil ,3<>6<>11<>15<>28<>28<>25<>28<>29<>24<>29<>24<>18
424,1,Cyproheptadine HCl ,1<>6<>6<>14<>22<>31<>29<>27<>18<>20<>17<>15<>8
425,1,Mitotane ,0<>3<>7<>16<>18<>26<>26<>25<>21<>15<>10<>8<>10
426,1,Tolnaftate,0<>3<>7<>13<>17<>14<>16<>25<>13<>17<>12<>11<>11
427,1,Guaifenesin ,2<>5<>8<>19<>23<>25<>25<>20<>18<>15<>13<>15<>14
428,1,Ozagrel HCl,1<>8<>10<>14<>15<>17<>18<>17<>13<>5<>5<>6<>3
429,1,Pitavastatin Calcium ,1<>3<>5<>14<>20<>17<>16<>15<>20<>11<>9<>12<>8
430,1,Adiphenine HCl,1<>4<>5<>8<>7<>11<>9<>13<>11<>10<>9<>6<>2
431,1,UNC2250,0<>3<>5<>15<>9<>12<>10<>12<>8<>4<>7<>4<>1
432,1,ZLN005,2<>5<>13<>15<>23<>31<>24<>20<>15<>16<>12<>12<>9
433,1,AEE788 (NVP-AEE788),2<>6<>6<>16<>16<>20<>20<>22<>24<>28<>14<>15<>13
434,1,Chlorprothixene,2<>3<>13<>16<>19<>27<>27<>18<>18<>18<>16<>15<>12
435,1,Mycophenolate Mofetil,1<>6<>11<>25<>25<>29<>27<>24<>23<>21<>12<>17<>16
436,1,Rifaximin,1<>3<>9<>16<>22<>14<>18<>20<>21<>11<>14<>13<>14
437,1,Pracinostat (SB939),3<>5<>12<>17<>29<>39<>39<>49<>56<>35<>43<>33<>44
438,1,Acipimox,0<>3<>5<>11<>13<>15<>17<>12<>16<>10<>11<>7<>6
439,1,LY2811376,0<>4<>11<>13<>17<>16<>14<>14<>21<>16<>14<>10<>16
440,1,Pranlukast,1<>4<>8<>17<>20<>24<>18<>21<>15<>14<>12<>13<>8
441,1,DMXAA (Vadimezan),3<>7<>10<>12<>16<>28<>27<>19<>16<>12<>7<>9<>8
442,1,Chloroxine,4<>8<>13<>10<>16<>24<>20<>24<>24<>17<>15<>14<>8
443,1,Nebivolol ,0<>4<>10<>15<>23<>17<>22<>15<>7<>6<>7<>9<>5
444,1,Bifonazole,1<>5<>6<>11<>9<>11<>11<>5<>6<>3<>2<>1<>2
445,1,Pomalidomide,1<>3<>9<>14<>13<>18<>19<>15<>12<>7<>8<>9<>5
446,1,Valaciclovir HCl,1<>4<>8<>15<>14<>24<>21<>18<>17<>8<>9<>9<>8
447,1,Tie2 kinase inhibitor,1<>5<>10<>12<>12<>18<>9<>12<>11<>12<>9<>5<>4
448,1,Nizatidine,1<>8<>5<>9<>14<>18<>15<>15<>17<>11<>13<>11<>10
449,1,Olmesartan Medoxomil,2<>8<>12<>18<>18<>21<>22<>17<>11<>11<>10<>12<>9
450,1,Talc,2<>5<>9<>14<>17<>19<>14<>16<>17<>10<>8<>3<>2
451,1,Silodosin,1<>8<>10<>18<>20<>14<>13<>10<>11<>6<>6<>2<>5
452,1,Tioconazole,2<>3<>14<>17<>18<>11<>16<>12<>13<>9<>6<>7<>6
453,1,Acetylcysteine,3<>4<>10<>17<>16<>22<>18<>17<>19<>18<>16<>13<>10
454,1,Alibendol,0<>1<>5<>9<>12<>9<>18<>15<>20<>15<>7<>4<>5
455,1,ID-8,1<>2<>3<>10<>17<>19<>18<>16<>16<>17<>13<>7<>9
456,1,Sorafenib,1<>9<>12<>14<>17<>21<>13<>16<>9<>13<>8<>11<>8
457,1,Erythromycin,1<>5<>19<>12<>24<>30<>24<>27<>21<>20<>16<>16<>14
458,1,Menadione,0<>2<>10<>13<>13<>13<>22<>27<>28<>22<>22<>25<>23
459,1,Ketoprofen ,1<>5<>13<>15<>13<>19<>19<>11<>11<>15<>11<>10<>6
460,1,Rimantadine ,1<>8<>9<>14<>20<>22<>21<>19<>14<>12<>12<>4<>5
461,1,Phenylbutazone ,2<>7<>5<>18<>21<>24<>21<>23<>18<>16<>17<>6<>8
462,1,Sarafloxacin HCl,3<>5<>6<>13<>15<>21<>12<>18<>18<>10<>10<>11<>7
463,1,Loteprednol etabonate,2<>7<>5<>14<>20<>19<>19<>17<>12<>10<>12<>12<>9
464,1,Fluticasone propionate ,3<>2<>14<>16<>21<>32<>28<>21<>19<>17<>17<>13<>13
465,1,Disulfiram ,5<>1<>10<>9<>10<>17<>16<>14<>9<>6<>11<>7<>8
466,1,PF-573228,0<>4<>4<>12<>7<>7<>7<>9<>7<>6<>6<>5<>6
467,1,Hydrocortisone ,1<>4<>7<>15<>9<>19<>17<>9<>11<>9<>9<>15<>6
468,1,Urapidil HCl,2<>4<>6<>11<>10<>16<>9<>12<>8<>9<>7<>5<>7
469,1,Hydrochlorothiazide,2<>7<>7<>12<>19<>23<>16<>16<>12<>12<>10<>6<>8
470,1,Aspartame,2<>0<>10<>9<>13<>14<>12<>10<>11<>6<>7<>5<>7
471,1,Zalcitabine,1<>3<>9<>10<>19<>20<>20<>13<>15<>13<>10<>5<>7
472,1,Doxifluridine,2<>3<>7<>11<>11<>14<>12<>13<>11<>13<>7<>7<>5
473,1,Methylprednisolone,3<>5<>5<>8<>11<>12<>16<>11<>12<>20<>12<>10<>6
474,1,Terazosin HCl ,2<>4<>13<>25<>24<>23<>23<>29<>19<>12<>8<>7<>9
475,1,Rifabutin ,1<>3<>5<>11<>15<>14<>14<>15<>16<>10<>13<>5<>5
476,1,Argatroban,0<>5<>6<>15<>14<>17<>18<>16<>15<>14<>14<>7<>9
477,1,Rifapentine ,1<>1<>1<>2<>5<>8<>8<>6<>8<>7<>5<>5<>2
478,1,Duloxetine HCl,3<>10<>11<>19<>15<>14<>14<>15<>10<>10<>9<>7<>9
479,1,JSH-23,2<>7<>6<>11<>16<>23<>23<>25<>15<>15<>12<>10<>13
480,1,Tenovin-1,1<>8<>11<>11<>8<>20<>15<>13<>12<>8<>4<>4<>2
481,1,PHA-793887,4<>5<>10<>24<>34<>42<>43<>43<>38<>40<>37<>36<>23
482,1,Oxytetracycline (Terramycin),2<>6<>13<>13<>17<>24<>14<>26<>25<>18<>12<>21<>12
483,1,Cephalexin,3<>4<>8<>16<>9<>14<>16<>15<>13<>10<>5<>8<>9
484,1,Simvastatin ,0<>4<>8<>16<>18<>23<>22<>18<>15<>11<>10<>10<>9
485,1,Natamycin ,2<>7<>9<>13<>5<>11<>7<>7<>9<>11<>6<>4<>3
486,1,Aciclovir,2<>5<>8<>15<>7<>14<>16<>18<>9<>10<>5<>5<>4
487,1,Hesperadin,3<>4<>7<>5<>10<>15<>19<>18<>21<>16<>16<>13<>10
488,1,Oxfendazole,2<>6<>16<>19<>26<>25<>19<>20<>19<>17<>15<>12<>11
489,1,Telaprevir (VX-950),4<>4<>8<>13<>18<>15<>17<>15<>16<>15<>11<>11<>7
490,1,Lomustine ,0<>4<>8<>10<>17<>21<>19<>13<>11<>10<>9<>9<>11
491,1,Pimobendan,0<>5<>7<>8<>16<>12<>19<>7<>5<>9<>4<>5<>4
492,1,Pefloxacin Mesylate,0<>1<>8<>16<>19<>10<>13<>11<>8<>3<>2<>4<>0
493,1,PD318088,0<>2<>3<>9<>15<>13<>13<>8<>9<>8<>6<>5<>2
494,1,Ganciclovir,2<>4<>4<>11<>12<>14<>12<>8<>5<>3<>6<>7<>5
495,1,Candesartan ,1<>5<>7<>7<>17<>13<>17<>17<>13<>11<>7<>6<>5
496,1,Carbidopa,1<>5<>7<>15<>14<>14<>15<>11<>10<>9<>6<>6<>4
497,1,Cefdinir ,0<>6<>14<>9<>11<>17<>15<>12<>8<>8<>7<>7<>5
498,1,Vitamin B12,1<>2<>5<>14<>20<>20<>20<>18<>11<>20<>14<>12<>13
499,1,Riluzole,3<>9<>9<>16<>18<>17<>21<>14<>13<>10<>8<>9<>7
500,1,Tropicamide,1<>3<>9<>14<>15<>19<>13<>8<>10<>10<>8<>5<>3
501,1,Ethinyl Estradiol,0<>4<>9<>14<>15<>22<>20<>11<>11<>14<>10<>11<>10
502,1,Irsogladine,1<>3<>7<>14<>11<>9<>8<>11<>11<>8<>6<>9<>6
503,1,IOWH032,2<>9<>4<>11<>11<>15<>17<>12<>16<>12<>5<>7<>8
504,1,Caffeic Acid Phenethyl Ester,1<>2<>3<>6<>11<>8<>12<>10<>11<>9<>8<>10<>7
505,1,Amphotericin B ,2<>3<>6<>14<>10<>8<>11<>12<>12<>15<>7<>8<>8
506,1,Methoxsalen,1<>0<>14<>14<>28<>32<>24<>25<>17<>13<>7<>6<>6
507,1,Ketorolac,2<>4<>5<>10<>13<>13<>17<>18<>16<>15<>10<>9<>8
508,1,Primidone ,0<>4<>6<>9<>12<>14<>14<>11<>12<>10<>7<>4<>6
509,1,Ezetimibe ,0<>3<>10<>17<>16<>15<>13<>8<>13<>8<>7<>6<>3
510,1,Methscopolamine,0<>6<>12<>15<>15<>12<>12<>19<>15<>13<>12<>8<>9
511,1,(6-)epsilon-​aminocaproic acid,0<>5<>9<>13<>13<>14<>18<>23<>16<>11<>7<>7<>4
512,1,Lacidipine ,2<>10<>15<>14<>17<>15<>13<>14<>10<>10<>10<>9<>6
513,1,Mesalamine,2<>4<>5<>7<>9<>7<>15<>8<>10<>11<>7<>6<>5
514,1,BMS-265246,0<>0<>2<>8<>17<>25<>28<>30<>23<>22<>16<>13<>14
515,1,Torsemide ,1<>3<>6<>10<>12<>11<>10<>10<>9<>7<>7<>3<>3
516,1,Ginkgolide A,3<>6<>9<>16<>14<>15<>10<>9<>12<>6<>3<>4<>3
517,1,Estradiol,1<>5<>9<>11<>12<>8<>6<>6<>5<>4<>3<>4<>4
518,1,Candesartan Cilexetil,2<>5<>4<>10<>10<>5<>7<>6<>9<>9<>5<>3<>4
519,1,Azathioprine,1<>5<>9<>16<>21<>18<>16<>11<>10<>18<>13<>10<>8
520,1,Pioglitazone HCl,1<>6<>12<>13<>11<>11<>10<>14<>12<>14<>10<>8<>6
521,1,Meloxicam,1<>4<>11<>14<>15<>10<>9<>15<>9<>6<>6<>4<>1
522,1,Bromhexine HCl,1<>4<>9<>12<>12<>19<>18<>16<>10<>8<>4<>5<>4
523,1,Nevirapine ,2<>8<>5<>10<>7<>15<>11<>7<>16<>11<>4<>5<>2
524,1,Mecarbinate,0<>2<>3<>12<>17<>15<>17<>15<>15<>16<>13<>12<>11
525,1,Suprofen ,0<>2<>10<>18<>22<>19<>20<>20<>19<>20<>15<>11<>13
526,1,Trimebutine,2<>5<>10<>14<>24<>18<>10<>13<>14<>13<>10<>7<>7
527,1,K02288,0<>2<>4<>8<>9<>11<>13<>16<>15<>11<>12<>12<>5
528,1,Rocilinostat (ACY-1215),0<>4<>12<>14<>23<>25<>24<>26<>23<>21<>21<>21<>17
529,1,Naratriptan ,4<>5<>14<>18<>23<>22<>22<>26<>21<>21<>19<>17<>14
530,1,Toremifene Citrate,0<>9<>10<>17<>25<>27<>26<>19<>15<>11<>11<>7<>7
531,1,Dyphylline,3<>10<>12<>24<>18<>24<>28<>26<>14<>18<>20<>13<>10
532,1,Ramipril ,3<>6<>7<>13<>16<>14<>18<>17<>16<>14<>9<>9<>9
533,1,CCT129202,1<>4<>2<>3<>3<>2<>1<>5<>6<>6<>4<>6<>2
534,1,Nifedipine,0<>2<>3<>5<>14<>11<>8<>7<>5<>7<>4<>6<>4
535,1,BIX 02188,0<>3<>5<>7<>15<>10<>7<>8<>8<>8<>5<>3<>2
536,1,Carvedilol,4<>9<>13<>14<>12<>10<>11<>10<>10<>9<>8<>7<>6
537,1,Saxagliptin,4<>6<>8<>8<>11<>14<>15<>14<>13<>8<>3<>6<>3
538,1,Chenodeoxycholic Acid,3<>3<>4<>6<>12<>12<>9<>6<>4<>5<>4<>4<>3
539,1,AZD8055,1<>1<>1<>2<>1<>0<>0<>0<>1<>4<>2<>0<>0
540,1,Metoprolol Tartrate,6<>6<>8<>7<>9<>13<>10<>5<>6<>3<>1<>2<>3
541,1,Tazarotene ,2<>3<>7<>11<>14<>16<>14<>11<>14<>12<>6<>6<>4
542,1,Roxatidine Acetate HCl,1<>2<>3<>9<>11<>15<>10<>8<>6<>5<>6<>6<>6
543,1,H 89 2HCl,0<>3<>6<>5<>6<>5<>6<>6<>4<>1<>0<>1<>0
544,1,Valsartan,1<>4<>7<>9<>11<>10<>12<>9<>6<>7<>6<>5<>5
