,expId,Compound,tempConfluenceDf
461,1,Phenylbutazone ,Sytox Green<>33.41504<>112.7758<>181.9263<>261.287<>333.6863<>384.7371<>418.1521<>450.1748<>470.5951<>485.4463<>517.9331<>536.497
462,1,Sarafloxacin HCl,Sytox Green<>34.80733<>101.6374<>174.0367<>247.8282<>325.3326<>368.4936<>401.9087<>431.6109<>449.7107<>458.0645<>480.3412<>493.3359
463,1,Loteprednol etabonate,Sytox Green<>56.15583<>95.60414<>127.6269<>188.4237<>233.9053<>278.4586<>291.4534<>313.266<>330.4376<>349.9297<>360.1399<>372.6705
464,1,Fluticasone propionate ,Sytox Green<>51.51485<>107.6707<>188.8878<>276.6023<>369.8859<>443.6775<>505.4025<>532.3201<>565.2711<>568.0557<>581.0504<>582.4427
465,1,Disulfiram ,Sytox Green<>30.16636<>45.94568<>82.1453<>150.3677<>215.3414<>257.1102<>307.2327<>342.9683<>383.8089<>430.6827<>460.385<>490.0872
466,1,PF-573228,Sytox Green<>38.52011<>112.7758<>148.5113<>182.3904<>211.1645<>232.0489<>242.259<>262.6794<>293.7739<>341.1118<>383.8089<>424.1854
467,1,Hydrocortisone ,Sytox Green<>42.69699<>79.82481<>121.5936<>181.4622<>238.5462<>273.3536<>308.625<>313.266<>329.0453<>355.4989<>373.5987<>389.378
468,1,Urapidil HCl,Sytox Green<>25.06128<>85.39399<>143.8703<>206.0594<>246.9<>271.9613<>300.2713<>312.8019<>325.3326<>342.0401<>369.8859<>382.4166
469,1,Hydrochlorothiazide,Sytox Green<>22.27669<>100.2451<>153.1523<>212.5568<>250.1487<>285.8842<>289.1329<>312.8019<>332.7581<>362.9245<>372.2064<>396.3395
470,1,Aspartame,Sytox Green<>32.02275<>97.92463<>167.0752<>236.2258<>288.6688<>322.0839<>353.6425<>368.4936<>386.5934<>413.9752<>446.9261<>477.5566
471,1,Zalcitabine,Sytox Green<>35.27143<>82.60941<>142.0139<>215.3414<>266.8562<>308.625<>326.2607<>349.4656<>382.4166<>417.2239<>434.3955<>468.7387
472,1,Doxifluridine,Sytox Green<>38.05602<>87.71448<>137.837<>209.3081<>277.5305<>317.907<>351.322<>364.7809<>378.2397<>394.9472<>417.688<>447.3903
473,1,Methylprednisolone,Sytox Green<>28.77406<>82.1453<>135.5166<>192.1365<>251.0769<>289.1329<>314.1942<>321.6198<>336.0068<>357.8194<>357.3553<>373.5987
474,1,Terazosin HCl ,Sytox Green<>21.8126<>85.39399<>153.1523<>235.2976<>302.5917<>362.9245<>389.8421<>407.9419<>420.4726<>445.5338<>469.2029<>492.8718
475,1,Rifabutin ,Sytox Green<>30.16636<>93.28365<>147.119<>231.5848<>294.238<>345.7528<>383.3448<>402.3728<>420.9367<>453.4235<>480.8053<>516.0767
476,1,Argatroban,Sytox Green<>23.20489<>89.10677<>155.9368<>227.4079<>294.7021<>331.8299<>346.681<>369.8859<>401.4446<>426.9699<>447.8543<>478.0207
477,1,Rifapentine ,Sytox Green<>25.06128<>83.5376<>125.7705<>181.4622<>236.2258<>276.1382<>316.9788<>342.0401<>364.3167<>384.2729<>407.9419<>436.2519
478,1,Duloxetine HCl,Sytox Green<>22.27669<>117.4167<>241.7949<>365.709<>492.8718<>561.0942<>634.4216<>659.947<>681.2955<>696.1467<>711.926<>723.5284
479,1,JSH-23,Sytox Green<>28.30996<>64.04549<>109.9912<>175.429<>239.9386<>303.0558<>348.0733<>385.2011<>404.2292<>426.9699<>458.9927<>484.054
480,1,Tenovin-1,Sytox Green<>29.70226<>83.5376<>147.119<>248.2923<>318.3711<>355.963<>391.6985<>425.1136<>443.6775<>461.3132<>476.1643<>504.0102
481,1,PHA-793887,Sytox Green<>42.69699<>78.89662<>155.4727<>307.6968<>439.0365<>548.5635<>630.2448<>671.0854<>713.7823<>737.4514<>774.5792<>803.8173
482,1,Oxytetracycline (Terramycin),Sytox Green<>41.7688<>106.2784<>164.7547<>241.7949<>298.4149<>354.1066<>375.4551<>395.8754<>406.0855<>414.4393<>426.9699<>446.4621
483,1,Cephalexin,Sytox Green<>33.41504<>87.71448<>140.6216<>213.0209<>257.1102<>310.4814<>336.0068<>361.9962<>381.0243<>408.406<>434.8596<>445.5338
484,1,Simvastatin ,Sytox Green<>29.23816<>101.6374<>159.6496<>234.3694<>317.4429<>361.9962<>417.688<>439.5006<>462.7055<>494.7282<>517.469<>543.9226
485,1,Natamycin ,Sytox Green<>38.98421<>102.5656<>156.401<>226.4797<>283.5638<>327.1889<>351.7861<>382.4166<>407.0137<>430.6827<>453.4235<>472.4515
486,1,Aciclovir,Sytox Green<>31.09455<>93.28365<>143.8703<>230.6566<>295.6303<>330.4376<>361.0681<>396.8036<>412.1188<>433.0032<>449.2466<>471.5233
487,1,Hesperadin,Sytox Green<>35.73553<>223.231<>605.6476<>1034.474<>1321.286<>1492.538<>1582.573<>1615.524<>1655.437<>1685.603<>1698.134<>1715.769
488,1,Oxfendazole,Sytox Green<>23.20489<>86.32218<>139.6934<>211.1645<>272.8895<>315.1224<>338.3273<>373.5987<>387.5216<>426.9699<>450.6389<>469.6669
489,1,Telaprevir (VX-950),Sytox Green<>35.73553<>98.38873<>159.1855<>249.6846<>319.7634<>377.7756<>410.2624<>449.7107<>476.1643<>502.6179<>524.8946<>533.7125
490,1,Lomustine ,Sytox Green<>48.73027<>92.81956<>153.6164<>213.9491<>271.0331<>318.8352<>342.9683<>374.5269<>388.4498<>413.5111<>431.1468<>446.9261
491,1,Pimobendan,Sytox Green<>32.95094<>108.1348<>167.0752<>267.7844<>322.0839<>365.2449<>397.7318<>419.5444<>432.5391<>446.9261<>461.3132<>471.0592
492,1,Pefloxacin Mesylate,Sytox Green<>23.66899<>95.60414<>148.9754<>212.0927<>250.1487<>283.0996<>295.6303<>308.625<>317.907<>335.5427<>363.8527<>377.7756
493,1,PD318088,Sytox Green<>26.91767<>80.75301<>142.9421<>221.3746<>277.0664<>323.0121<>343.4323<>387.5216<>411.6547<>443.2134<>477.0925<>497.5128
494,1,Ganciclovir,Sytox Green<>31.09455<>106.7425<>174.5008<>258.0384<>303.984<>342.9683<>369.8859<>390.7703<>395.4113<>420.0085<>428.3622<>456.6722
495,1,Candesartan ,Sytox Green<>27.84587<>87.25038<>151.76<>232.9771<>291.4534<>326.2607<>345.7528<>363.3885<>389.378<>414.4393<>431.6109<>457.1363
496,1,Carbidopa,Sytox Green<>32.48684<>98.85282<>161.0419<>226.0156<>284.956<>345.2887<>370.8141<>389.8421<>407.4778<>422.7931<>432.5391<>453.8876
497,1,Cefdinir ,Sytox Green<>27.38177<>89.57087<>152.2241<>224.6233<>277.5305<>316.9788<>346.681<>361.0681<>385.2011<>398.1959<>418.1521<>437.6442
498,1,Vitamin B12,Sytox Green<>36.66372<>96.99644<>155.0087<>223.231<>277.9946<>321.6198<>347.6092<>367.5654<>389.378<>419.5444<>432.075<>464.0978
499,1,Riluzole,Sytox Green<>38.98421<>113.704<>181.4622<>284.4919<>376.3833<>442.2852<>471.0592<>494.2641<>510.0435<>514.6844<>545.779<>568.9839
500,1,Tropicamide,Sytox Green<>30.63045<>90.49906<>155.9368<>231.1207<>284.956<>329.5094<>348.5374<>363.8527<>383.3448<>416.2957<>432.5391<>454.3517
501,1,Ethinyl Estradiol,Sytox Green<>28.30996<>85.39399<>142.478<>232.0489<>287.7406<>347.6092<>375.9192<>410.2624<>427.4341<>451.5671<>475.2361<>510.0435
502,1,Irsogladine,Sytox Green<>25.06128<>76.57613<>125.3064<>186.1032<>251.0769<>303.5199<>329.0453<>347.1451<>367.1013<>395.4113<>410.7265<>419.5444
503,1,IOWH032,Sytox Green<>33.41504<>78.43253<>112.3117<>175.8931<>249.2205<>292.8457<>325.3326<>334.6145<>366.6372<>395.4113<>422.329<>448.3185
504,1,Caffeic Acid Phenethyl Ester,Sytox Green<>22.27669<>33.41504<>55.69173<>89.57087<>155.9368<>211.1645<>287.2765<>369.4218<>464.5619<>560.6301<>657.1624<>733.2745
505,1,Amphotericin B ,Sytox Green<>38.52011<>200.9543<>237.154<>292.8457<>323.9402<>361.5322<>384.2729<>399.5882<>410.2624<>424.6494<>435.3237<>461.7773
506,1,Methoxsalen,Sytox Green<>35.27143<>87.71448<>149.4395<>219.5182<>294.238<>344.8246<>358.7476<>401.9087<>426.0417<>447.3903<>454.8158<>458.9927
507,1,Ketorolac,Sytox Green<>35.73553<>81.68121<>150.3677<>207.9158<>270.1049<>313.7301<>327.1889<>345.2887<>372.6705<>411.6547<>423.2572<>458.9927
508,1,Primidone ,Sytox Green<>25.52538<>66.83008<>116.0244<>174.0367<>229.2643<>257.1102<>284.0278<>303.984<>323.9402<>348.5374<>382.8806<>401.9087
509,1,Ezetimibe ,Sytox Green<>21.8126<>91.42726<>158.7214<>244.1154<>312.3378<>339.7196<>362.9245<>392.6267<>415.8316<>422.329<>436.2519<>463.6337
510,1,Methscopolamine,Sytox Green<>32.02275<>103.0297<>168.0034<>250.1487<>314.1942<>337.8632<>367.1013<>395.4113<>413.047<>436.716<>453.4235<>484.9822
511,1,(6-)epsilon-​aminocaproic acid,Sytox Green<>45.48158<>89.10677<>134.1243<>187.9596<>242.259<>275.6741<>298.4149<>312.8019<>339.7196<>364.7809<>394.019<>408.8701
512,1,Lacidipine ,Sytox Green<>30.63045<>96.53233<>165.2188<>248.2923<>308.625<>357.3553<>393.0908<>416.7598<>435.3237<>465.4901<>485.4463<>494.7282
513,1,Mesalamine,Sytox Green<>38.98421<>92.35545<>146.1908<>205.5953<>252.4692<>300.2713<>309.5532<>311.4096<>323.4761<>343.4323<>365.709<>398.1959
514,1,BMS-265246,Sytox Green<>34.80733<>98.85282<>144.7985<>246.4359<>341.1118<>420.4726<>461.3132<>500.7615<>528.1432<>561.0942<>579.6581<>623.7474
515,1,Torsemide ,Sytox Green<>15.77932<>76.57613<>141.0857<>199.562<>247.3641<>284.956<>303.0558<>333.6863<>354.5707<>373.5987<>398.1959<>420.4726
516,1,Ginkgolide A,Sytox Green<>30.63045<>85.85809<>140.6216<>199.562<>246.4359<>271.9613<>285.4201<>302.5917<>308.625<>331.8299<>351.322<>371.7423
517,1,Estradiol,Sytox Green<>19.9562<>79.82481<>160.1137<>219.0542<>267.7844<>303.5199<>319.2993<>331.3658<>350.8579<>371.2782<>392.6267<>411.6547
518,1,Candesartan Cilexetil,Sytox Green<>28.77406<>77.50433<>101.6374<>142.9421<>167.0752<>184.2468<>199.562<>229.2643<>252.4692<>281.7073<>307.2327<>334.1504
519,1,Azathioprine,Sytox Green<>32.48684<>98.38873<>166.6111<>225.0874<>271.9613<>310.0173<>333.6863<>342.9683<>359.2117<>388.4498<>413.047<>446.9261
520,1,Pioglitazone HCl,Sytox Green<>38.05602<>106.2784<>166.6111<>238.5462<>291.4534<>328.1171<>358.2835<>369.4218<>405.1573<>426.0417<>452.0312<>485.4463
521,1,Meloxicam,Sytox Green<>19.02801<>92.81956<>145.2626<>221.8387<>283.5638<>324.4043<>345.7528<>362.9245<>379.632<>394.9472<>417.688<>443.2134
522,1,Bromhexine HCl,Sytox Green<>28.77406<>103.0297<>169.8598<>249.6846<>309.5532<>345.2887<>373.1346<>378.7038<>390.3062<>407.9419<>433.9314<>448.3185
523,1,Nevirapine ,Sytox Green<>28.77406<>94.21185<>159.1855<>225.0874<>280.7791<>313.266<>335.0786<>352.7143<>374.991<>387.0575<>417.688<>435.7878
524,1,Mecarbinate,Sytox Green<>24.13308<>99.31693<>161.506<>246.9<>305.8404<>361.0681<>368.9577<>392.6267<>413.9752<>429.7545<>453.4235<>477.0925
525,1,Suprofen ,Sytox Green<>27.84587<>97.46053<>157.3291<>237.154<>305.8404<>355.4989<>380.0961<>404.6933<>429.7545<>460.385<>480.3412<>502.1538
526,1,Trimebutine,Sytox Green<>31.09455<>90.96317<>137.837<>207.9158<>272.8895<>313.266<>337.8632<>370.8141<>397.7318<>414.9034<>435.3237<>455.2799
527,1,K02288,Sytox Green<>24.13308<>158.7214<>206.5235<>281.2433<>324.4043<>368.4936<>398.66<>418.6162<>442.2852<>457.1363<>481.7335<>515.6126
528,1,Rocilinostat (ACY-1215),Sytox Green<>27.84587<>74.25565<>153.6164<>235.7617<>303.0558<>354.1066<>373.5987<>404.2292<>439.0365<>465.026<>487.7668<>506.3307
529,1,Naratriptan ,Sytox Green<>30.16636<>93.28365<>269.6408<>438.1083<>543.4585<>614.9296<>674.7982<>702.644<>736.0591<>754.623<>767.1536<>774.5792
530,1,Toremifene Citrate,Sytox Green<>32.48684<>96.99644<>156.8651<>257.1102<>336.0068<>394.4831<>430.2186<>455.744<>484.5181<>517.9331<>542.5303<>558.3096
531,1,Dyphylline,Sytox Green<>28.30996<>78.43253<>129.4833<>196.7775<>263.6075<>320.6916<>344.8246<>363.3885<>384.2729<>398.66<>420.4726<>438.5724
532,1,Ramipril ,Sytox Green<>40.37651<>117.4167<>180.9981<>260.8229<>318.3711<>355.0348<>380.0961<>399.5882<>415.8316<>435.3237<>464.5619<>491.4795
533,1,CCT129202,Sytox Green<>28.30996<>144.3344<>180.9981<>215.8055<>251.0769<>294.238<>314.6583<>347.1451<>368.4936<>409.7983<>451.5671<>477.0925
534,1,Nifedipine,Sytox Green<>15.77932<>75.64793<>135.5166<>191.2083<>239.4744<>277.5305<>303.984<>327.653<>342.9683<>354.1066<>376.3833<>392.1626
535,1,BIX 02188,Sytox Green<>30.16636<>96.06824<>174.5008<>246.4359<>309.0891<>340.6478<>357.8194<>377.7756<>394.019<>410.7265<>439.9647<>468.2747
536,1,Carvedilol,Sytox Green<>31.55865<>116.4885<>170.3239<>246.9<>315.5865<>372.2064<>406.5497<>415.3675<>430.2186<>445.5338<>460.385<>464.5619
537,1,Saxagliptin,Sytox Green<>33.87914<>79.82481<>134.5883<>199.0979<>254.3256<>291.9175<>308.625<>324.4043<>337.3991<>352.7143<>381.4884<>402.8369
538,1,Chenodeoxycholic Acid,Sytox Green<>35.27143<>93.74775<>154.5446<>224.6233<>279.3869<>309.0891<>323.9402<>346.2169<>362.9245<>383.8089<>387.9857<>408.8701
539,1,AZD8055,Sytox Green<>17.17162<>94.21185<>156.8651<>214.4132<>248.2923<>288.2047<>330.9017<>382.4166<>437.6442<>519.3254<>559.7019<>611.2167
540,1,Metoprolol Tartrate,Sytox Green<>29.23816<>96.99644<>152.6882<>221.3746<>270.569<>297.4867<>319.2993<>325.3326<>352.7143<>365.709<>394.019<>407.0137
541,1,Tazarotene ,Sytox Green<>22.27669<>109.5271<>175.429<>228.8002<>271.4972<>288.2047<>303.0558<>315.1224<>333.6863<>348.0733<>360.1399<>390.3062
542,1,Roxatidine Acetate HCl,Sytox Green<>21.3485<>91.89136<>152.6882<>216.7337<>260.8229<>285.4201<>303.984<>312.8019<>341.576<>367.1013<>384.7371<>413.5111
543,1,H 89 2HCl,Sytox Green<>22.27669<>148.5113<>215.3414<>290.0611<>356.4271<>400.5164<>413.047<>417.688<>435.7878<>455.2799<>471.9874<>486.3745
544,1,Valsartan,Sytox Green<>19.49211<>76.57613<>141.5498<>208.3799<>268.2485<>292.3816<>319.2993<>333.2222<>359.6758<>382.4166<>415.3675<>448.3185
545,1,Clotrimazole,Sytox Green<>29.23816<>109.9912<>175.429<>254.3256<>318.8352<>363.8527<>398.66<>412.5829<>433.9314<>463.1696<>478.9489<>516.0767
546,1,Diclofenac Sodium,Sytox Green<>23.20489<>91.89136<>151.76<>214.4132<>260.8229<>317.4429<>342.9683<>360.1399<>386.5934<>411.6547<>433.4673<>460.385
547,1,Risperidone ,Sytox Green<>24.13308<>97.46053<>171.2521<>244.5795<>308.1609<>337.8632<>372.6705<>384.7371<>412.1188<>417.688<>439.0365<>467.3465
548,1,Pregnenolone,Sytox Green<>26.45357<>78.89662<>136.9088<>194.9211<>238.5462<>269.6408<>282.1714<>305.8404<>325.3326<>345.2887<>364.3167<>377.7756
549,1,Naproxen ,Sytox Green<>24.13308<>84.00169<>162.8983<>243.6513<>308.1609<>341.1118<>373.5987<>400.9805<>433.0032<>462.2414<>483.1258<>507.723
550,1,Triamcinolone,Sytox Green<>30.16636<>84.00169<>140.6216<>213.0209<>277.5305<>319.7634<>342.0401<>362.4604<>367.1013<>385.6653<>394.019<>408.8701
551,1,AZ191,Sytox Green<>24.59718<>153.6164<>239.4744<>368.9577<>491.9436<>559.7019<>613.5372<>630.7089<>614.0013<>618.6423<>620.0346<>618.1782
552,1,AR-A014418,Sytox Green<>25.06128<>66.36598<>113.704<>175.8931<>222.3028<>263.6075<>279.3869<>306.7686<>316.9788<>336.0068<>357.3553<>370.35
553,1,Ibuprofen ,Sytox Green<>34.80733<>78.89662<>148.5113<>232.513<>297.4867<>333.6863<>348.0733<>372.2064<>387.5216<>410.7265<>433.0032<>450.1748
554,1,Miconazole Nitrate,Sytox Green<>31.55865<>105.3502<>170.3239<>278.4586<>355.963<>413.5111<>453.8876<>476.6284<>508.187<>536.9611<>563.8788<>575.0172
555,1,Adenosine,Sytox Green<>22.74079<>95.14005<>161.506<>227.4079<>288.6688<>318.3711<>348.0733<>372.2064<>406.5497<>423.7213<>442.2852<>456.2081
556,1,Nefiracetam,Sytox Green<>33.41504<>86.32218<>149.4395<>211.6286<>258.0384<>298.879<>323.4761<>350.3938<>370.35<>394.4831<>405.1573<>423.7213
557,1,Enalaprilat Dihydrate,Sytox Green<>27.84587<>97.46053<>158.2573<>229.7284<>295.1662<>340.1837<>364.7809<>383.8089<>395.4113<>417.688<>444.6057<>449.2466
558,1,Amiodarone HCl,Sytox Green<>27.38177<>83.0735<>124.3782<>190.2801<>248.7564<>281.2433<>306.3045<>311.4096<>331.8299<>345.7528<>357.8194<>388.4498
559,1,Aminoglutethimide ,Sytox Green<>34.80733<>81.21711<>140.1575<>213.0209<>262.2152<>309.0891<>327.653<>355.0348<>366.6372<>388.9139<>399.1241<>400.5164
560,1,Elvitegravir (GS-9137; JTK-303),Sytox Green<>25.98948<>69.15057<>104.422<>144.3344<>190.2801<>214.8773<>233.9053<>248.2923<>282.6355<>304.9122<>329.9735<>350.3938
561,1,Ipratropium Bromide,Sytox Green<>28.77406<>95.60414<>153.6164<>221.8387<>275.21<>304.4482<>325.7966<>342.0401<>355.963<>381.0243<>391.2344<>413.5111
562,1,Suplatast Tosylate,Sytox Green<>19.49211<>76.11204<>136.9088<>198.1698<>241.7949<>279.851<>303.5199<>313.7301<>329.5094<>352.2502<>366.1731<>381.4884
563,1,Desonide,Sytox Green<>16.24342<>75.64793<>119.7372<>168.4675<>199.562<>223.6951<>250.6128<>263.6075<>278.4586<>290.9893<>302.1277<>323.4761
564,1,Diclazuril,Sytox Green<>19.9562<>73.32745<>108.5989<>140.1575<>161.0419<>186.1032<>194.9211<>206.0594<>234.8335<>252.9333<>271.9613<>293.7739
565,1,Deferasirox,Sytox Green<>16.24342<>74.71974<>111.3835<>158.2573<>197.7056<>227.4079<>238.5462<>270.1049<>278.4586<>303.0558<>324.8684<>341.576
566,1,Phentolamine Mesylate,Sytox Green<>25.06128<>110.9194<>189.3519<>243.6513<>293.3098<>328.5812<>349.4656<>360.1399<>369.4218<>380.5602<>394.4831<>413.9752
567,1,Indomethacin ,Sytox Green<>32.95094<>98.38873<>125.3064<>176.8212<>221.8387<>245.5077<>267.3203<>291.9175<>325.3326<>350.8579<>370.8141<>408.8701
568,1,Lornoxicam,Sytox Green<>18.56391<>102.1015<>175.429<>254.3256<>318.8352<>359.6758<>401.4446<>421.4008<>439.5006<>451.5671<>486.3745<>516.0767
569,1,Mesna ,Sytox Green<>16.70752<>79.82481<>140.6216<>206.5235<>250.6128<>284.0278<>303.984<>323.0121<>348.0733<>368.4936<>389.378<>407.0137
570,1,Lovastatin,Sytox Green<>22.74079<>90.96317<>152.6882<>223.231<>275.21<>304.4482<>342.9683<>369.4218<>384.2729<>400.9805<>422.329<>447.8543
571,1,Nicotinic Acid,Sytox Green<>23.66899<>102.5656<>169.3957<>233.4412<>305.8404<>349.0015<>368.4936<>392.1626<>400.5164<>431.1468<>452.0312<>472.9156
572,1,Atorvastatin Calcium ,Sytox Green<>22.27669<>114.1681<>170.788<>263.6075<>323.4761<>375.4551<>406.0855<>426.5059<>436.716<>467.8105<>489.1591<>506.3307
573,1,Pyrazinamide,Sytox Green<>26.45357<>98.38873<>155.9368<>218.59<>284.0278<>322.5479<>348.0733<>366.6372<>401.9087<>422.7931<>456.6722<>489.6231
574,1,Ivabradine HCl,Sytox Green<>25.06128<>86.32218<>142.9421<>234.8335<>298.4149<>347.6092<>387.0575<>399.5882<>403.765<>421.8649<>442.2852<>473.3797
575,1,AdipoRon,Sytox Green<>29.23816<>128.091<>208.3799<>293.7739<>377.3115<>429.7545<>465.9542<>469.6669<>478.9489<>491.9436<>499.3692<>518.8613
576,1,GSK2636771,Sytox Green<>21.3485<>73.79154<>117.4167<>189.3519<>252.0051<>280.3151<>310.0173<>332.294<>344.8246<>363.3885<>382.4166<>391.2344
577,1,PIK-93,Sytox Green<>39.91241<>72.39925<>177.7495<>308.625<>364.7809<>392.6267<>416.7598<>429.7545<>443.2134<>458.5286<>466.8824<>478.4848
578,1,Ethionamide,Sytox Green<>45.01748<>98.85282<>152.2241<>223.6951<>280.3151<>318.8352<>342.0401<>352.7143<>370.35<>405.1573<>424.6494<>453.8876
579,1,Aztreonam,Sytox Green<>30.63045<>96.06824<>154.5446<>243.1872<>315.5865<>347.1451<>361.5322<>380.5602<>400.0523<>425.5777<>447.3903<>456.2081
580,1,Fenofibrate ,Sytox Green<>27.84587<>108.1348<>174.0367<>247.3641<>312.3378<>362.9245<>394.9472<>402.3728<>422.7931<>458.0645<>476.1643<>495.6564
581,1,Tosedostat (CHR2797),Sytox Green<>38.05602<>81.68121<>116.0244<>153.1523<>187.0314<>204.203<>221.8387<>227.872<>229.7284<>232.0489<>234.3694<>249.2205
582,1,Amiloride HCl ,Sytox Green<>29.70226<>86.78629<>170.3239<>267.3203<>328.5812<>373.5987<>401.4446<>414.9034<>418.6162<>452.0312<>474.772<>485.9104
583,1,BIX 02189,Sytox Green<>11.60244<>76.57613<>134.5883<>170.3239<>221.3746<>258.9666<>287.2765<>308.1609<>318.3711<>332.7581<>358.2835<>372.6705
584,1,Atracurium Besylate,Sytox Green<>17.63572<>85.39399<>144.3344<>206.9876<>256.182<>299.343<>306.7686<>321.6198<>329.9735<>352.2502<>358.7476<>372.2064
585,1,EX 527 (Selisistat),Sytox Green<>29.70226<>91.89136<>157.3291<>208.3799<>256.6461<>300.2713<>311.4096<>327.653<>338.7914<>361.9962<>372.2064<>399.5882
586,1,Cimetidine ,Sytox Green<>13.92293<>80.75301<>131.3397<>187.0314<>220.4464<>253.3974<>266.8562<>276.1382<>297.9508<>310.0173<>314.1942<>331.3658
587,1,PHT-427,Sytox Green<>21.3485<>85.85809<>152.6882<>215.3414<>264.9998<>297.9508<>311.8737<>320.6916<>333.2222<>351.322<>359.2117<>374.5269
588,1,Diethylstilbestrol,Sytox Green<>17.63572<>71.93516<>111.3835<>164.2906<>193.0647<>211.1645<>222.3028<>235.7617<>238.0822<>262.6794<>286.3483<>309.0891
589,1,KU-60019,Sytox Green<>15.31523<>140.1575<>310.0173<>439.0365<>523.9664<>578.2658<>614.4655<>638.5985<>649.7369<>671.5495<>656.6984<>669.229
590,1,Protionamide,Sytox Green<>23.20489<>86.78629<>140.1575<>192.6006<>221.3746<>247.8282<>250.1487<>259.4307<>276.1382<>295.1662<>299.8072<>304.9122
591,1,TWS119,Sytox Green<>15.77932<>130.8756<>206.9876<>279.3869<>336.0068<>370.35<>394.4831<>410.2624<>423.2572<>449.2466<>469.6669<>492.4077
592,1,Dipyridamole,Sytox Green<>27.84587<>72.86335<>97.46053<>139.6934<>169.3957<>191.2083<>198.1698<>200.9543<>218.59<>221.3746<>239.0103<>255.7179
593,1,Rizatriptan Benzoate ,Sytox Green<>22.27669<>77.96842<>140.6216<>186.1032<>218.59<>259.4307<>280.7791<>298.4149<>304.9122<>316.0506<>326.7248<>347.1451
594,1,Avobenzone,Sytox Green<>19.49211<>73.32745<>130.8756<>206.0594<>252.9333<>284.0278<>304.9122<>312.8019<>330.4376<>361.0681<>380.0961<>407.4778
595,1,Sulfapyridine ,Sytox Green<>22.27669<>82.1453<>141.5498<>200.4902<>245.9718<>271.9613<>276.6023<>298.879<>326.2607<>339.7196<>354.1066<>368.4936
596,1,Sulfamethoxazole,Sytox Green<>24.13308<>94.67594<>144.7985<>214.8773<>265.4639<>312.3378<>332.294<>350.8579<>362.9245<>389.8421<>402.3728<>423.2572
597,1,Nitazoxanide,Sytox Green<>19.9562<>82.60941<>133.1961<>199.562<>258.9666<>299.343<>313.7301<>332.7581<>356.8912<>379.632<>405.6215<>442.7493
598,1,Nystatin (Fungicidin),Sytox Green<>48.73027<>180.9981<>240.8667<>308.1609<>368.9577<>423.7213<>443.2134<>474.3079<>479.413<>491.9436<>508.187<>523.9664
599,1,Empty,Sytox Green<>18.09981<>24.59718<>40.37651<>89.10677<>145.7267<>206.5235<>263.1434<>309.0891<>348.5374<>379.632<>413.5111<>447.3903
600,1,Empty,Sytox Green<>18.09981<>75.18384<>124.3782<>196.7775<>246.9<>284.0278<>308.1609<>323.0121<>343.4323<>369.4218<>394.019<>403.301
601,1,Amprenavir ,Sytox Green<>38.98421<>119.2731<>174.9649<>260.3589<>320.2274<>356.4271<>394.019<>426.5059<>429.2904<>452.4953<>466.8824<>489.6231
602,1,Sulfamethizole ,Sytox Green<>35.73553<>79.36072<>129.4833<>193.0647<>239.9386<>282.6355<>302.1277<>313.7301<>332.294<>357.3553<>376.3833<>386.5934
603,1,Cytarabine,Sytox Green<>25.06128<>73.32745<>138.7652<>227.872<>307.6968<>358.7476<>397.7318<>424.1854<>460.385<>487.3026<>515.6126<>531.856
604,1,Nicorandil,Sytox Green<>29.70226<>76.57613<>133.6602<>188.4237<>235.2976<>265.928<>280.7791<>296.0944<>316.9788<>339.7196<>366.6372<>394.019
605,1,Dofetilide ,Sytox Green<>23.20489<>78.43253<>140.6216<>193.0647<>245.0436<>279.3869<>300.7354<>322.5479<>343.4323<>369.8859<>388.9139<>416.7598
606,1,Adenine HCl,Sytox Green<>31.55865<>78.43253<>133.6602<>197.7056<>240.4026<>276.6023<>296.5585<>313.266<>326.2607<>344.8246<>355.0348<>364.7809
607,1,Aminophylline,Sytox Green<>16.24342<>83.0735<>155.0087<>238.5462<>297.9508<>341.576<>339.7196<>348.5374<>368.0295<>393.0908<>413.9752<>413.9752
608,1,Maraviroc,Sytox Green<>24.13308<>95.60414<>160.5778<>224.1592<>276.6023<>324.4043<>321.1557<>336.935<>342.9683<>365.2449<>373.5987<>387.5216
609,1,Sulfanilamide,Sytox Green<>18.09981<>70.54286<>129.4833<>187.4955<>211.6286<>252.9333<>252.0051<>262.2152<>271.9613<>288.2047<>312.3378<>330.4376
610,1,Mirtazapine,Sytox Green<>21.3485<>86.78629<>140.6216<>191.2083<>216.2696<>251.541<>266.3921<>274.7459<>299.343<>314.6583<>337.8632<>349.9297
611,1,Didanosine,Sytox Green<>19.02801<>81.21711<>130.4115<>187.4955<>225.5515<>248.7564<>269.1767<>276.1382<>290.9893<>318.3711<>330.4376<>347.6092
612,1,Uridine,Sytox Green<>21.8126<>85.85809<>137.3729<>193.0647<>237.6181<>262.6794<>271.4972<>289.1329<>311.8737<>333.2222<>346.2169<>361.0681
613,1,Piroxicam ,Sytox Green<>21.8126<>69.61466<>115.5603<>168.9316<>208.844<>232.9771<>263.6075<>271.0331<>280.3151<>300.7354<>329.9735<>350.3938
614,1,Nimesulide,Sytox Green<>22.27669<>66.36598<>121.5936<>170.788<>209.7722<>249.6846<>260.3589<>273.3536<>283.0996<>305.8404<>318.8352<>325.7966
